Artist	Image	English Caption	Korean Caption
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_31.jpg	a painting of a group of people sitting at a table	테이블에 앉아 있는 사람들의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_32.jpg	a painting of a group of people dancing in a room	방에서 춤을 추는 사람들의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_33.jpg	a painting of a group of people dancing in a room	방에서 춤을 추는 사람들의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_34.jpg	a drawing of a woman wearing a hat	모자를 쓴 여자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_35.jpg	a painting of a woman standing with her hand in her pocket	주머니에 손을 들고 서 있는 여자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_36.jpg	a painting of two men laying on a bed	침대에 누워 있는 두 남자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_37.jpg	a painting of a woman sitting at a table	테이블에 앉아 있는 여자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_38.jpg	two men riding horses on a field	밭에서 말을 타는 두 남자
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_39.jpg	a painting of a woman dancing in a crowd of people	사람들 사이에서 춤을 추는 여성의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_40.jpg	a painting of a young girl wearing a white blouse	흰색 블라우스를 입은 어린 소녀의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_41.jpg	a painting of a woman holding a baby in her bed	아기를 침대에 안고 있는 여자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_42.jpg	a poster of a woman in a black dress and a red wig	검은 드레스를 입은 여성과 붉은 가발의 포스터
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_43.jpg	a painting of a man sitting in a chair	의자에 앉아 있는 남자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_44.jpg	a painting of a man and woman sitting in a chair	의자에 앉아 있는 남녀의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_45.jpg	a painting of a woman sitting at a table	테이블에 앉아 있는 여자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_46.jpg	a painting of a woman with a red background	붉은 배경을 가진 여성의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_47.jpg	a painting of a woman in a yellow dress sitting in a bed	침대에 누런 드레스를 입은 여성의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_48.jpg	a painting of two men laying on a bed	침대에 누워 있는 두 남자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_49.jpg	a painting of a woman in a wedding dress and a man	결혼식 드레스를 입은 여성과 남성의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_50.jpg	a painting of a man riding a horse	말을 타는 남자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_51.jpg	a painting of a group of people standing in a room	방에 서 있는 사람들의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_52.jpg	a painting of a woman in a red dress and black boots	붉은 드레스와 검은 부츠를 입은 여성의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_53.jpg	a woman sitting on a red couch with a man and woman	남녀와 함께 붉은 소파에 앉아 있는 여성
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_54.jpg	a painting of a woman sitting on a chair	의자에 앉아 있는 여자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_55.jpg	a painting of a man in a suit and tie	양복과 넥타이를 입은 남자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_56.jpg	a painting of a woman laying on a couch	소파에 누워 있는 여자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_57.jpg	a painting of a group of people standing	서 있는 사람들의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_58.jpg	a painting of a man riding a horse in a arena	경기장에서 말을 타는 남자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_59.jpg	a drawing of a man petting a cat on a horse	말에 고양이를 반려하는 남자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_60.jpg	a painting of a woman sitting at a table	테이블에 앉아 있는 여자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_61.jpg	a painting of a woman in a red dress standing next to a group of people	사람들 집단 옆에 서 있는 붉은 드레스를 입은 여성의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_62.jpg	a painting of a woman standing in a room	방에 서 있는 여자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_63.jpg	a painting of a woman sitting in a chair	의자에 앉아 있는 여자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_64.jpg	a painting of a woman with red hair and a blue dress	붉은 머리카락과 파란색 드레스를 한 여성의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_65.jpg	a painting of a man riding a horse	말을 타는 남자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_66.jpg	a painting of a man wearing a top hat and smoking a cigarette	윗모자를 쓰고 담배를 피우는 남자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_67.jpg	a painting of a man sitting at a desk	책상에 앉아 있는 남자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_68.jpg	a painting of a horse drawn carriage	말을 그리는 마차의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_69.jpg	a painting of a man riding a horse drawn carriage	마차를 타고 다니는 남자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_70.jpg	a painting of a naked woman laying on the beach	해변에 누워 있는 나체 여성의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_71.jpg	a painting of a group of people standing on a street	거리에 서 있는 사람들의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_72.jpg	a painting of a woman in a yellow dress and a black cat	노란 드레스를 입은 여자와 검은 고양이의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_73.jpg	a painting of a woman wearing a cloak and holding a bag	코트를 입고 가방을 들고 있는 여성의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_74.jpg	an image of a painting of a horse and a man	말과 남자의 그림을 그린 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_75.jpg	a painting of a black dog standing in front of	앞에 서 있는 검은 개의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_76.jpg	a painting of a woman in a red dress and a crowd of people	붉은 드레스를 입은 여자와 군중이 그린 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_77.jpg	a painting of a group of people in a room	방에 있는 사람들의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_78.jpg	a painting of a group of people sitting at a bar	술집에 앉아 있는 사람들의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_79.jpg	a painting of two women sitting on a couch	소파에 앉아 있는 두 여자의 그림
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_80.jpg	a poster of a woman holding a jigsaw puzzle	지저귀 퍼즐을 들고 있는 여성의 포스터
Henri_de_Toulouse-Lautrec	Henri_de_Toulouse-Lautrec_81.jpg	a painting of a woman dancing on a table	테이블에서 춤을 추는 여성의 그림
Henri_Matisse	Henri_Matisse_1.jpg	a painting of a woman with her arms crossed	팔짱을 낀 여자의 그림
Henri_Matisse	Henri_Matisse_2.jpg	a painting of a tree with green leaves	초록색 잎이 있는 나무 그림
Henri_Matisse	Henri_Matisse_3.jpg	a painting of a woman sitting at a table reading a book	책을 읽는 탁자에 앉아 있는 여자의 그림
Henri_Matisse	Henri_Matisse_4.jpg	a painting of a street with a church in the background	배경에 교회가 있는 거리의 그림
Henri_Matisse	Henri_Matisse_5.jpg	a painting of a vase of tomatoes on a blue table	파란색 테이블에 담긴 토마토 한 그림
Henri_Matisse	Henri_Matisse_6.jpg	a painting of a forest with a bird flying over it	새가 날아가는 숲의 그림
Henri_Matisse	Henri_Matisse_7.jpg	a painting of a cat sitting on a table	테이블에 앉아 있는 고양이 그림
Henri_Matisse	Henri_Matisse_8.jpg	a painting of a woman laying on the ground	땅에 누워 있는 여자의 그림
Henri_Matisse	Henri_Matisse_9.jpg	a painting of a woman with yellow hair and a blue background	노란 머리카락과 파란 배경을 가진 여성의 그림
Henri_Matisse	Henri_Matisse_10.jpg	a sign with an image of a woman and an elephant	여자와 코끼리의 이미지가 담긴 표지판
Henri_Matisse	Henri_Matisse_11.jpg	a painting of a group of men sitting on the ground	땅에 앉아 있는 남자 무리의 그림
Henri_Matisse	Henri_Matisse_12.jpg	a painting of a bowl of food on a table	식탁에 있는 음식 한 그릇의 그림
Henri_Matisse	Henri_Matisse_13.jpg	a painting of a bowl of fruit on a table	테이블에 과일 한 그릇을 그린 그림
Henri_Matisse	Henri_Matisse_14.jpg	a painting of three men playing a game of bowling	볼링 게임을 하는 세 남자의 그림
Henri_Matisse	Henri_Matisse_15.jpg	a painting of two men in a field	밭에 있는 두 남자의 그림
Henri_Matisse	Henri_Matisse_16.jpg	a painting of a table with vases of flowers on it	그 위에 꽃다발이 들어 있는 테이블 그림
Henri_Matisse	Henri_Matisse_17.jpg	a woman sitting on a bench with a pizza	피자를 곁들인 벤치에 앉은 여자
Henri_Matisse	Henri_Matisse_18.jpg	a painting of a woman sitting in a chair with two other women	다른 두 여자와 의자에 앉아 있는 여자의 그림
Henri_Matisse	Henri_Matisse_19.jpg	a painting of a group of people sitting on a beach	해변에 앉아 있는 사람들의 그림
Henri_Matisse	Henri_Matisse_20.jpg	a group of men dancing in the shape of a heart	심장 모양으로 춤을 추는 남자 무리
Henri_Matisse	Henri_Matisse_21.jpg	a painting of a man and a woman laying on a bed	침대에 누워 있는 남녀의 그림
Henri_Matisse	Henri_Matisse_22.jpg	a painting of a road with trees and a house	나무와 집이 있는 도로 그림
Henri_Matisse	Henri_Matisse_23.jpg	a painting of a person looking out of a window	창밖을 내다보는 사람의 그림
Henri_Matisse	Henri_Matisse_24.jpg	a painting of a bowl and a vase on a table	식탁에 있는 그릇과 꽃병 그림
Henri_Matisse	Henri_Matisse_25.jpg	a painting of a woman sitting on the beach	해변에 앉아 있는 여자의 그림
Henri_Matisse	Henri_Matisse_26.jpg	a painting of a man standing in the woods	숲에 서 있는 남자의 그림
Henri_Matisse	Henri_Matisse_27.jpg	a painting of a woman holding a cow	소를 쥐고 있는 여자의 그림
Henri_Matisse	Henri_Matisse_28.jpg	a painting of a table with a jug and a bowl of fruit	술통과 과일 한 그릇을 담은 탁자 그림
Henri_Matisse	Henri_Matisse_29.jpg	a painting of two cows in a field with trees	나무가 있는 밭에서 소 두 마리를 그린 그림
Henri_Matisse	Henri_Matisse_30.jpg	a woman sitting at a table in front of a window	창문 앞 테이블에 앉은 여자
Henri_Matisse	Henri_Matisse_31.jpg	a painting of a woman sitting at a table with a vase	꽃병을 들고 테이블에 앉아 있는 여자의 그림
Henri_Matisse	Henri_Matisse_32.jpg	a painting of a man with a beard	수염이 있는 남자의 그림
Henri_Matisse	Henri_Matisse_33.jpg	a painting of three people sitting at a table	테이블에 앉아 있는 세 사람의 그림
Henri_Matisse	Henri_Matisse_34.jpg	a drawing of a woman sitting in a chair	의자에 앉아 있는 여자의 그림
Henri_Matisse	Henri_Matisse_35.jpg	a painting of a bedroom with a bed and a window	침대와 창문이 있는 침실 그림
Henri_Matisse	Henri_Matisse_36.jpg	a painting of a woman in a dress and a snake	드레스를 입은 여자와 뱀을 그린 그림
Henri_Matisse	Henri_Matisse_37.jpg	a painting of a plate of food on a table	식탁에 있는 음식 한 판의 그림
Henri_Matisse	Henri_Matisse_38.jpg	a painting of a woman sitting in a chair with an umbrella	우산으로 의자에 앉아 있는 여자의 그림
Henri_Matisse	Henri_Matisse_39.jpg	a painting of a field with a tree	나무가 있는 밭의 그림
Henri_Matisse	Henri_Matisse_40.jpg	a painting of a pine tree	소나무 그림
Henri_Matisse	Henri_Matisse_41.jpg	a painting of a person standing in front of a tree	나무 앞에 서 있는 사람의 그림
Henri_Matisse	Henri_Matisse_42.jpg	a painting of people laying on the ground	땅에 엎드려 있는 사람들의 그림
Henri_Matisse	Henri_Matisse_43.jpg	a painting of a vase of flowers on a table	테이블에 꽃병을 그린 그림
Henri_Matisse	Henri_Matisse_44.jpg	a woman sitting in a chair in front of a window	창문 앞 의자에 앉은 여자
Henri_Matisse	Henri_Matisse_45.jpg	a painting of a blue heart on a blue and yellow	파란색과 노란색을 띤 파란 마음의 그림
Henri_Matisse	Henri_Matisse_46.jpg	a painting of a woman sitting on a table	테이블에 앉아 있는 여자의 그림
Henri_Matisse	Henri_Matisse_47.jpg	a painting of a table with fruits and a vase	과일과 꽃병이 들어간 탁자 그림
Henri_Matisse	Henri_Matisse_48.jpg	a painting of a woman in a yellow dress and a red hat	노란색 드레스를 입은 여자와 붉은 모자를 그린 그림
Henri_Matisse	Henri_Matisse_49.jpg	a painting of a cat laying on a bed in a room	방에 침대에 누워 있는 고양이 그림
Henri_Matisse	Henri_Matisse_50.jpg	a painting of a man playing chess with two women	두 여자와 체스를 하는 남자의 그림
Henri_Matisse	Henri_Matisse_51.jpg	a painting of a hill with trees in the foreground	나무가 있는 언덕 그림
Henri_Matisse	Henri_Matisse_52.jpg	a painting of men playing with each other in the shape of a heart	심장 모양으로 서로 놀고 있는 남자들의 그림
Henri_Matisse	Henri_Matisse_53.jpg	a painting of an elephant on a red wall	붉은 벽에 있는 코끼리 그림
Henri_Matisse	Henri_Matisse_54.jpg	a painting of two women sitting at a table	테이블에 앉아 있는 두 여자의 그림
Henri_Matisse	Henri_Matisse_55.jpg	a painting of a potted plant on a table next to a chair	의자 옆 테이블에 깔린 식물 그림
Henri_Matisse	Henri_Matisse_56.jpg	a painting of a path through the trees	나무를 통한 길의 그림
Henri_Matisse	Henri_Matisse_57.jpg	a woman with a red rose in her lap	무릎에 붉은 장미를 띤 여자
Henri_Matisse	Henri_Matisse_58.jpg	a painting of a woman sitting on a chair	의자에 앉아 있는 여자의 그림
Henri_Matisse	Henri_Matisse_59.jpg	a painting of a woman sitting on a chair in front of a mirror	거울 앞에 의자에 앉아 있는 여자의 그림
Henri_Matisse	Henri_Matisse_60.jpg	a painting of a woman in a blue dress	파란색 드레스를 입은 여성의 그림
Henri_Matisse	Henri_Matisse_61.jpg	a painting of a room with a table and a person in a mirror	테이블과 거울에 있는 사람이 있는 방의 그림
Henri_Matisse	Henri_Matisse_62.jpg	a painting of a table with fruit and a vase	과일과 꽃병이 들어간 탁자 그림
Henri_Matisse	Henri_Matisse_63.jpg	a painting of a woman sitting on a chair	의자에 앉아 있는 여자의 그림
Henri_Matisse	Henri_Matisse_64.jpg	a woman sitting in a chair in front of a window	창문 앞 의자에 앉은 여자
Henri_Matisse	Henri_Matisse_65.jpg	a painting of a bowl of oranges on a table	테이블에 오렌지 한 그릇의 그림
Henri_Matisse	Henri_Matisse_66.jpg	a painting of a table with a vase of flowers on it	꽃병이 달린 테이블 그림
Henri_Matisse	Henri_Matisse_67.jpg	a painting of a woman and a man and a child	여자와 남자, 아이의 그림
Henri_Matisse	Henri_Matisse_68.jpg	a woman in a white dress with her arms crossed	팔짱을 낀 흰색 드레스를 입은 여자
Henri_Matisse	Henri_Matisse_69.jpg	a painting of a table with an apple and a vase	사과와 꽃병이 있는 테이블 그림
Henri_Matisse	Henri_Matisse_70.jpg	a woman sitting at a table with a plate of food	식사 접시를 들고 테이블에 앉아 있는 여자
Henri_Matisse	Henri_Matisse_71.jpg	a painting of a path between trees	나무 사이의 길을 그린 그림
Henri_Matisse	Henri_Matisse_72.jpg	a painting of a woman in a green dress	초록색 드레스를 입은 여성의 그림
